__label__0 今夜は　ビーオーライ
__label__0 大切な人と強くつないだ手と手で
__label__0 すべては　ビーオーライ
__label__0 明日を勘違いしそうな三時間のショートスリーパー
__label__0 昨日と今日の境界線を壊すインソムニア
__label__0 だけど大丈夫　ほらもう大丈夫
__label__0 君の寝顔　ビューティフォー
__label__0 君はビューティフォー　君とビューティフォー
__label__0 愛を捧げよう捧げよう　夢の中へ
__label__0 僕らは夜を越えて迎えに行こう　迎えに行こう
__label__0 新たな朝を光に満ちたカーテンを開けよう
__label__0 全力でぶつけよう
__label__0 僕らの日々を　つなげた想いを
__label__0 遠く 夢はずっと遠く
__label__0 遥か胸の奥　追いかけた軌跡
__label__0 届く　君となら届く
__label__0 バカみたいに真っすぐ交わし合った言葉が眩しくて
__label__0 You take me higher！！
__label__0 Gonna be alright！！
__label__0 最高の仲間がそばにいる
__label__0 You make me stronger！！
__label__0 行こう Next stage！！
__label__0 もっともっと　理想へ羽ばたけ
__label__0 全力でぶつけよう僕らの日々を　つなげた想いを
__label__0 自信持っていいんだよその汗も涙も
__label__0 勝利への偉大なStory
__label__0 容赦なく　夢は時に容赦なく
__label__0 ただ成す術なく　敗れ去った軌跡
__label__0 届く　君となら届く
__label__0 嘘みたいに静かな放課後を今でも覚えてる
__label__0 You take me higher！！
__label__0 Gonna be alright！！
__label__0 何も残らなかったわけじゃないY
__label__0 ou make me stronger！！
__label__0 行こうNext stage！！
__label__0 ずっとずっと　未来へ輝け
__label__0 全力で掲げよう僕らの意思を　つなげた誇りを
__label__0 無駄になってないんだよ
__label__0 その傷も痛みも　明日への大いなるGrowly
__label__0 みんなが泣いた　君は隠れて泣いた
__label__0 大人になっても　きっときっと忘れはしないよ
__label__0 いつまでもぶつけよう僕らの日々を
__label__0 つなげた想いを全力でぶつけよう
__label__0 僕らの日々を　つなげた想いを
__label__0 自信持っていいんだよ
__label__0 その汗も涙も　勝利への偉大なStory
__label__0 Grateful Story
,
,
,
,
,
光射す方へ...相変わらずな毎日の中すれ違いも多い今日はほんの少し遠回りして帰ろうか細い路地を抜けたあたり二人で座り込む石畳競い合うように 洒落たセリフ探すは 夜のせいただ君を想う日々がどこまでも続いてく終わりがあるからこそ 美しいなんて他人はよく言うけれど現実的な要素もすべて受け入れようとして何度となく つまずく度に愛を知りながら揺れるともしび 浮かぶ残像夜空に舞った 二つの声描く未来図に寄りそってこのまま 光射す方へただ君を想う日々がどこまでも続いてくどんなにささいな不安や弱さも話してくれるかい?ただ君を想う日々がどこまでも続いてくつないだ指から 今伝わるものはまぎれもない幸せまぎれもない幸せ,
Welcome！Welcome！ジャパリパークみんなで輪になって大冒険(集合～いち、に、さん、よん、ご、ろく、なな、はち)毎日ドンチャン騒いじゃっていいんじゃない(うっは！うっは！うっは！うっは！)飛んで回ってひっくり返って遊んじゃって　ハイ！(ハイ！)け・も・の夢かまぼろしか　その目で確かめようこの広い地図には不思議な新世界(いっせーの)Welcome！Welcome！ジャパリパークみんなで輪になって大冒険過ごした時間が奇跡だって呼び合えるように顔も声も毛並みも　みんなそれぞれだけどそんなの関係ない「け・も・の・だ・も・の」最初から全部上手になんてできっこない(うっは！うっは！うっは！うっは！)はじめから全部知ってるほうがつまんない(ハイ！)け・も・の未知に迷ったら　耳をすましてみよう「知らない」から始まる素敵な巡り会い(にぃせーの)A Wish come！A Wish come！ジャパリパーク願いが叶って大団円最高の笑顔でエンドロールが流れるように影も形も歩幅も　いつもバラバラでいいゴールは逃げたりしない遥かな旅路　君とこっそり手を繋いだならそれが道しるべ　さあ拍手喝采の未来へWelcome！Welcome！ジャパリパークみんなで輪になって大冒険過ごした時間が奇跡だって呼び合えるように顔も声も毛並みも　みんなそれぞれだけどそんなの関係ない「け・も・の・だ・も・の」ヘイ！ヘイ　フレンズ！ Oh We live in ジャパリパークヘイ！ヘイ　フレンズ！ Just believe in ジャパリパークヘイ！ヘイ　フレンズ！ Oh We live in ジャパリパークヘイ！ヘイ　フレンズ！ Just believe in ジャパリパークOh We live in ジャパリパーク！,
変わりゆく街並みちっぽけなこの願いは届かずビルの山に埋もれて取り残された部屋まだ君の香り漂ってまたひとつ並べた愛の残骸思い出を形にして積木遊びいつも涙と一緒に崩れていく愛よ 触れてたいよひとりぼっちは絶え難いよだから愛よあの日の太陽みたく僕を包んでくれよダーリン… ねぇダーリン？相変わらず僕は無気力な毎日送って散らかった着信とコンビニ袋意味もなく　順序もなく書きなぐった文字をたどればいつかの二人の夢愛を語り合った　肌寒い夜何十年経っても 忘れないよあの日の太陽は沈んだけど愛よ触れてたいよ一人ぼっちは絶え難いよだから愛よあの日の太陽みたく僕を包んでくれよダーリン… ねぇダーリン？,
言葉以上に　伝わるように溢れ出す旋律に込めて心と心は繋がると信じた目の前で　こぼれてく夏の蜃気楼夕闇迫る街　立ちすくむ交差点閉ざされた情景の中すれ違う人の群れ　それぞれにひとりぼっちそれって寂しいことだと思わないかい？分かり合えず通り過ぎた恋人や友人もいたけれど歯がゆさだけを残すからもっともっと　近づいてゆきたいんだ言葉以上に伝わるように溢れ出す旋律に込めて心と心は繋がると信じた目の前で　こぼれてく夏の蜃気楼変わり続ける時勢　追いかけるだけの日々時に大切なモノ　見失ってないかい？向き合うことに臆病になってしまう弱い自分もいたけれどその先にある可能性僕は　僕は　やっと気がつきそうだ夜へ向かって　心じらして今　前へ踏み出せるように張り上げた声が目印になるからもう少し　そこにいて　夏のカゲロウ所詮　他人同士　分かち合えないなんて言わないと決めた水平線の遠く向こうにさえこの想い　届かせよう言葉以上に　伝わるように溢れ出す旋律に込めて僕は歌うよ　歌い続けてくよ目の前で　影が伸びたいつまでも　君と見た夏の蜃気楼,
あなたのもとへ　届け愛の唄道なき道を　無我夢中で駆け抜ける　「今」を伝えよう広い部屋の　しけた窓辺の隅の方で今日も切に　ことばさがし紙に落とす　文字と想いは反比例逃げるように　辿る記憶ヨダレたらして笑う朝　指輪投げつけた夜もあったっけ？遠い過去は昨日のよう　思い出の距離感もつかめないやあなたのもとへ　届け愛の唄　道なき道を　無我夢中で駆け抜ける　「今」だから　言葉が心を超えなくとも絶え間なく　揺るぎなく　僕は捧ぐよ　届け愛の唄戸惑い　疑い　その全てを抱えこんで思考回路　行方知れず卑屈な未来をシュミレーションそれ故　妙に優しくなったりなぜに自分を追い込んで　大切なモノ無くそうとしたんだ？あなたのもとへ　届け愛の唄　ただ　一人のために　僕は喉を鳴らし　息を切らす　迷い続けた　この痛みも温かく　柔らかく　そして優しく　つつみこむだろう「NONONO」こんなんじゃ　紙くずにしかならないとゴミ箱に溜まった分の　ありのままを叫ぼうあなたのもとへ　届け愛の唄果て無き道を　まだ二人で歩んでく　なぁそうだろう？言葉が心を超えなくとも絶え間なく　揺るぎなく僕は捧ぐよ　届け愛の唄届け愛の唄,
どんな空を過ごしただろう無邪気にはしゃぎながら交差点を過ぎる頃にはどんな空だっただろう凍えそうな空気ひと気のない夜の波止場でうつ向いたままじゃいられないから...僕らは皆 叫びだした冬の風にセミの声波打つ舟 光りのすじたち眠れる言葉を探すあの角を曲がった場所にはバスケットコートがある広場タイムパーキングに変われどバスケットコートがあった広場生意気な夢はため息交じり胸の奥で消えゆくのでしょうあなたが今 いないように僕らはそう 例えるなら冬の風にセミの声波打つ舟 光りのすじたち眠れる言葉を探す僕らは皆 叫びだした冬の風にセミの声波打つ舟 光りのすじたち眠れる言葉を探す今は眠ろう 今は帰ろう土の中で春を待とう今は眠ろう 今は帰ろうコモリウタだけ残して...,
今日という歯車がまた音を立て動きだした朝もや煙る街都会の片隅僕は追われるようにチャンネルを変えている見たい話題だけをただよりすぐりながらカメラが捉えた場面に心のピントが合わない他人事じゃない事くらい分かってはいるけどやり過ごしてしまう暮らしの中の何かに埋もれてしまうたとえそれが世界の歪みでも愛情か同情か本気か売名行為か気持ちの受け皿ってホント難しいもんだヘタに手を出せない現実結局「何もしない」という選択肢仕方ないよ　間違っちゃいないよでも張り裂けそうだよ大切にしよう胸をわしづかむこのわだかまりをいつかちゃんと話せる日が来るまできっと五年後十年後に待ち受ける答え合わせ今日という歯車がどんだけ大事だったか思い知るんだろう繋がっていたいやるべきことは山のようにあるけど僕らしく生きていくヒントもありそうだよ繋がっていたい今僕を取り巻くあらゆるものとここにいるワケを　ここにいる証を探して行こう探して行こう,
嗚呼　気が付けば過ぎてく当たり前のような暮らし「幸せ」は時々　大切なものを隠す嗚呼　この旅の途中で　あと何度だけ心揺らす場面に　出会えるんだろう願う心は　ただ一つだけかけがえのない　今を駆け抜けていたい高鳴る鼓動　よろこびの声掴み取った追い風この先にある　名もなき日々へ想いは　想いは　募っていく嗚呼　とは言えど現実は　甘えと妥協の迷路七転び八起きの　連続と錯覚同じ事の繰り返しだなんて悩むけどたぶん僕はもう知っている今日の迷いは　明日の灯火理想へのコンパス描く未来と　今いる場所をそうだ　もっと　重ね合わせよう昨日より　自分らしく昨日より　少しでも前へ高鳴る鼓動　よろこびの声掴み取った追い風この先にある　名もなき日々へ負けんな　負けんなって　今を繋ぐ,
はじまる　ゴクドルミュージック君の心臓(ハート)を撃ち抜きたいのはじまる　ゴクドルミュージック不意打ちに気をつけて犯人(ホシ)たちが騒ぎ出す　サタデーナイトあの人は正気の沙汰でないいつもハラハラ　頭クラクラなのに　あれあれ？なぜなぜ？　刺激が欲しいのすごくすっごくゴクドルズ！わたし女の子なんだもん覗いちゃいけない秘密のひとつ　ふたつ　みっつくらいは許してほしいのよあのね　これ以上はダメなの踏み越えられない境界線アナタ馬鹿ね　好きなヒトね「仁義切らせていただきます！」はじまる　ゴクドルミュージックいつもそばに感じていたいのはじまる　ゴクドルミュージック盃だけ交わして涙のゴクドルバックステージ裏の顔は見せちゃいけないの涙のゴクドルバックステージいつも笑顔でいさせて漢気を貫いて　ホーミータイト惚れ込んだのは　わたしの方みたい胸がドキドキ　心タジタジ変ね　あれあれ？なぜなぜ？　動悸がすごいの焦がれあこがれゴクドルズ！だって女の子なんだもん人には言えない恋路のひとつ　ふたつ　みっつあってもおかしくはないでしょ？あのね　この出会いはなんなの運命と呼んでいいのならアナタ以外何もいらない「契り交わしていただきます！」父さん　母さん　わたし知ってしまいました父さん　母さん　これが『愛』というのねえ　これが『愛』というの！わたし女の子なんだもん覗いちゃいけない秘密のひとつ　ふたつ　みっつくらいは許してほしいのよあのね　これ以上はダメなの踏み越えられない境界線アナタ馬鹿ね　好きなヒトね「仁義切らせていただきます！」はじまる　ゴクドルミュージックいつもそばに感じていたいのはじまる　ゴクドルミュージック盃だけ交わしてパーリラパリラパリラ　ハイハイ！飲み干して　ゴクドルミュージックパーリラパリラパリラ　ハイハイ！ゴクゴク　ゴクドルミュージックパーリラパリラパリラ　ハイハイ！永遠の誓いよ　ミュージックパーリラパリラパリラ　ハイハイ！ゴクゴク　ゴクドルミュージック,
目一杯　空に背伸びした教室の木漏れ日の窓際終わりのチャイム　スタートの合図よういどんで駆け出したグラウンドにはもう君がいてどんな裏技だよって笑って誰が一番なんてこと大げさに競い合った嗚呼　青い春のシルエット　包み込むように季節が大人に変わっても忘れるわけがないだろう君と過ごした燃えるような黄金の日々をあの放課後は続いてく街に暮れゆく太陽暗くなるまで追いかけた夢は今でも色褪せたりしないよなりふり構わずに飛び出した教室に忘れ物などないだけどひとつ　ただひとつたまに胸をよぎるよ嗚呼　ちくり刺さるリグレット　振り払うように僕らはどこまで行くんだろう終わらせたりしないよ我を忘れてとめどなく流した涙も勲章だと思ってるまるで沈まぬ太陽あの日響いたチャイムから放課後は今もずっとここにあるよゴールがどこなんて　全然わからないけれど僕らの物語は繋がってる　繋がってる忘れるわけがないだろう君と過ごした燃えるような黄金の日々をあの放課後は続いてく街に暮れゆく太陽暗くなるまで追いかけた夢の中から君が笑いかけるよ,
さよなら、もう行かなくちゃさよなら、もう行かなくちゃ日々は流れ　次の場所へありがと、なんて言えないまだ大切な人連なってゆく　いつかの愛しい影二人見ていた　物語この街にひとつ夕日浴びて　輝いた夢の続き僕は一人　記憶のピース拾い集めるんだ川沿いの並木道　昨日と同じ風振り向いて　探しても明日のキミは見つからない桜よ今、舞い上がれきっとキミも泣いてるかなひらひら舞う未来思い出にして　消えないように10年後のキミ　少しだけ想像してみる相変わらずの高い声また会えたらいいな滲んだ目　にぎった手キミを守りたかった人は出会い　そして別れ何を探してゆくんだ?桜よ今、舞い上がれきっとキミも泣いてるかなひらひら舞う未来思い出にして　連れてゆこうさよなら、もう行かなくちゃ日々は流れ　次の場所へありがと、なんて言わないでも大切な人,
落ちるとこまで落ちて物語見あきた夢の続きはどこかににぎわう人の群れに皮肉をこめる海辺では愛が行ったり来たりこれじゃまるでただの独り善(よ)がり憂鬱な　午後の風にたたずむ　砂浜目の前よぎるものはうらやむことばかりなんてセンチなリズム刻んで　波の音見つめ合って　ピニャコラーダ夏の恋は気まぐれ　まぐれ故に愛を求めた　僕は一人浮かぶ太陽はメラメラあられもない水着姿麦わらのあの娘(こ)へ　涙ほろり時に愛の試練はつきもの運命の神は粋(いき)なくせもの浮かれた人の群れに怒りを覚え流れだす月日はダムのごとく見失うあの日は脱兎(だっと)のごとく矢となり　槍となって過ぎゆく　砂浜夏よせめてもう一度お目にかかれないかなんてセンチなリズム刻んで波の音飲み明かして　ピニャコラーダ夏の恋はバラバラ　まばらわざとらしい季節の夜に燃えた目の前には海原汚(けが)れもなく　濡(ぬ)れた瞳麦わらのあの娘へ　はせる思い浮かぶ太陽のカタワラ身もふたもないままで　ほら別の愛を求めて　ふらりふらり見つめ合って　ピニャコラーダ夏の恋は気まぐれ　まぐれ故に愛を求めた　僕は一人浮かぶ太陽はメラメラあられもない水着姿麦わらのあの娘へ　はせる思いふらりふらり　涙ほろり,
君はなんて呼ぶのかな描き続ける　この夢のことはにかんだ顔が　浮かんでくる…ねぇ　君はなんて呼ぶのかなどんな風が吹いたかな　坂を上りきった海の島へ麦わら飛ばして　夏を運ぶ君は急な坂道を　無重力を捕まえ駆け下りる宇宙飛行士になる　夢を見てる夢を見てる　夢を見てる　夢を見てる嗚呼　いつまでも　嗚呼　いつまでも僕らがまだ子供だった頃　叶わない夢などないと信じてた埋まらない地図を広げながら　セカイを築き上げたんだかたやここはビルの群れ　路地裏　蒸し返す夏の影ぶつかる人ごみ　僕はひとり歩いてゆこう　歩いてゆこう　歩いてゆこう嗚呼　どこまでも　嗚呼　どこまでも僕らが生まれたあの街では　ひたすら無邪気なままでいられた井の中の蛙は海を知らず　ただただ空　見上げたんだ胸の奥から　蛙が鳴くよあの日の憧れ　ここにいるよと僕らがまだ子供だった頃　叶わない夢などないと信じてた埋まらない地図を広げながら　セカイを築き上げたんだ僕らがまだ子供だった頃　そうさ輝く時代の中にいたたとえどこにいても　いくつになっても　僕は空の青さを知るされど空の青さを知る…ねぇ　君はなんて呼ぶのかな,
-Ladies & Gentlemen Boys & Girls！The Show Must Go On！-MANKAIカンパニー　MANKAIカンパニー春(Spring！)僕の心にある(Spring！)つぼみが今花開く　君と描く満開の未来夏(Summer！)夢の舞台に立つ(Summer！)すこし派手に転んでも　つまずいてもいつも傍に　MANKAIカンパニー秋(Autumn！)実りの季節　秋(Autumn！)見つけ出したいのはそう　君と描く本当の自分秋(Autumn！)それぞれ夢抱き(Autumn！)聞こえて来た呼び声　それは運命見上げればそこに　MANKAIカンパニー笑いたい　笑いたい仲間とともに咲かせたい　咲かせたい夢のステージを「The Show Must Go On！」どんな場面も　どんな涙も幕が開けば　The Show Must Go On！君とつなげる物語何度でもページをめくるよさあ　僕らの出番さThe Show Must Go On！The Show Must Go On！The Show Must Go On！冬(Winter！)静かに包み込む(Winter！)そんな銀の世界に　隠しきれない躍動の想い冬(Winter！)凛として夢舞う(Winter！)かじかむ寒い朝も　白い息も温めるように　MANKAIカンパニー祈りたい　祈りたい願いとともに過ごしたい　過ごしたい君と季節を「The Show Must Go On！」何が起きても　何もなくても時計の針は　The Show Must Go On！特別なシナリオばかりさあ　僕ら見つけていこうよ「The Show Must Go On！」MANKAIカンパニー　MANKAIカンパニーどんな場面も　どんな涙も幕が開けば　The Show Must Go On！君とつなげる物語何度でもページをめくるよさあ　僕らの　出番さThe Show Must Go On！The Show Must Go On！The Show Must Go On！The Show Must Go On！The Show Must Go On！The Show Must Go On！The Show Must Go On！The Show Must Go On！,
しあわせの文字をたどればそこには君の影愛しくて せつなくて　また歌にする味気ない毎日の中　足元とらわれてちっとも前に進めないや今さら どんな言葉たちが君に届くのだろう過ぎ去りし日々にただ むなしくこだまする想いもう戻れない　でも忘れない僕らが笑っていた頃その香りも そのしぐさもすべてが僕の中で揺れている街中が静まる夜更けに迷い込んだプライド掴んだ手にも力はなく見上げた窓からこぼれた光が滲む夜は星屑さえも逃げるとにかくじっと朝を待ったもう戻れない　でも忘れない僕らが笑っていた頃その涙の あたたかさもすべてを抱えながら 歌うんだよもう戻れない　でも忘れない僕らが笑っていた頃その香りも そのしぐさもすべてが僕の中でもう戻れない　でも忘れない僕らが笑っていた頃その涙の あたたかさもすべてを捧げながら 歌うんだよ歌うんだよ,
坂道を下りあの場所へ思い出だらけのあの場所へされど時代は刻々と流れ落ち二人で飛ばした　しゃぼん玉は消えてたあなたの写真とにらめっこした後ゴミ箱に捨てたそれでも捨てきれない想いが頭をよぎるから思い出を片付けよう歌にして片付けよう思い出を片付けよう歌にして片付けようそう　泣いてなんかはいられない泣いてなんかはいられない精一杯背びをしなくちゃいけないコトもあるさ階段を登りあの場所へ一人になりたくてよく来たあの場所へ例え時代が刻々と流れても僕が新たに　しゃぼん玉を飛ばそうそしていつの間にか灰色に変わったお互いの想い二人は遠ざかってゆくこれが一番　自然だよね愛を探しに出掛けよう愛する人のもとへ愛を探しに出掛けよう愛せる人のもとへきっと　見つかるさあの人が見つかるさあの人が今後ろ姿しか見えないけれど,
どこまで君は僕を試すの黒い瞳は何を見るのそんな言葉 聞きたくもないし大体そもそも期待してないところで今この時間ってなんなの時計の針は　チキチキタクタク　チキチキタクタク数えてみてもラチあかないしすべてがすべて終わりなら仕方がないでしょう気にしないで　僕たちは元々他人同士運命の二人なんて　そんなのあるわけないし泣いて笑って　まるでおとぎ話繋がっていたあの日は真っ白で遠いなんですれ違うの？ 僕らのドラマ現に現実は小説よりもドラマそっと音もなく消えゆく宿命(さだめ)ならばいっそ悲しい歌になれ　愛の轍吐き捨てるような台詞はどれもガラス細工のフィクションばかり芝居染みた態度をされても喧嘩くらいで嫌いになれるわけないでしょう忘れないで　僕たちはいつも似た者同士運命の二人だって　弄んだ者同士愛の出口なんて　ただの別れ話どうあがいてったってあの日は　夢のごとし一切そんな素振りもない嘘だろ？夢だろ？ 世界が怖いこのままじゃきっとろくに立ち直れやしない　僕を横目に「ダメだね」って頬をつねってそこで開き直る君はとても　ビューティーフォー！ほら　みるみるうちに愛のどうのこうの迷い込んでゆくの気にしないで　僕たちは元々他人同士運命の二人なんて　そんなのあるわけないし泣いて笑って　まるでおとぎ話繋がっていたあの日は真っ白で遠いなんですれ違うの？ 僕らのドラマ現に現実は小説よりもドラマそっと音もなく消えゆく宿命(さだめ)ならばいっそ悲しい歌になれ　愛の轍,
ほら　二つの秒針が折り重り合えば　シンガロンまだ名もなき未来へと行こう君と進化論人類に問うヒトの進化とはコレなんぞや我々の時間の経過に優劣があるのかいねえ正直なんかピンと来てないそんなことよりいつも君とドキドキしたいな　冒険したいな(チクタクチクタク)世界中で進んでいる　どんな時計の針より君と生きてく今日の日は　なんて特別なんでしょうほら　二つの秒針が折り重なり合えば　シンガロンまだ名もなき未来へと行こう君と進化論全君に告ぐなんで退屈そうな顔してる流れ行く時間の経過にどうか飲まれないでもうなんだかじっとしてられない現状維持に縛られてもいいわけないじゃん　冒険したいじゃん(チクタクチクタク)地球上に存在する　どんな宝の地図より君と見つける毎日に　ときめく胸はなぜでしょうほら　二つのコンパスが指し示す方へ　シンガロンまだ手付かずの明日に声を重ねて進化論世界が変わるより早く君と駆け抜けていたいな瞬きの最先端を陣取って笑い合って(チクタクチクタク)世界中で進んでいる　どんな時計の針より君と生きてく今日の日は　なんて特別なんでしょうほら　二つの秒針が折り重なり合えば　シンガロンまだ名もなき未来へと行こう君と進化論ララララ　重なれシンガロンララララ　歌えば進化論ララララ　重なれシンガロンララララ　歌えば進化論ほら　重なれシンガロン,
こちらの世界へようこそ君もだんだんクセになるそれは宙を舞うミラクルシューズ君もだんだんクセになるリズムに乗せた黄金航路へ進め　ホップ&ステップ&Jump!!日ごろロックロックばかりのあの子も聴けば　だんだんクセになる恥ずかしがりの彼氏も聴けば　だんだんクセになる四の五の言わず　ノーミュージックノーライフプレイボタンをスイッチオンハーレールーヤ急ごうや　マジカルミュージックツアー荷物はいらないヘッドフォンで逢いましょう遊ぼうや　僕らのミュージックツアー空飛ぶパラダイスやってらんない世の中を　いっせいので　Jump!!難しい顔のディレクター君もだんだんクセになるふんぞり返るプロデューサー君もだんだんクセになる大人たちが操るマリオネットの糸を切れハーレールーヤ急ごうや　マジカルミュージックツアー迷うことはないなんか冴えない一日を　いっせいので　Jump!!急ごうや　マジカルミュージックツアー荷物はいらないヘッドフォンで逢いましょう遊ぼうや　僕らのミュージックツアー空飛ぶパラダイスやってらんない世の中を　いっせいので　Jump!!さあ君も　Jump!!,
咲き誇れ　純情可憐書店屋ガールUh-oh Uh-ohシャイな見た目　控えめなBody君はオトメ　今日も漫画の海へ飛び込んで　入れ込んで　想像の中へ夢があっていいじゃない君の世界さ　ベイベーはしゃぎ回れ　心のままに無我夢中でいいじゃないでもひとつ忘れないで大切なことを君はビューティフォーとてもビューティフォーキライキライキライキライキライって　鏡見てても愛はここよ気づいてビューティフォー君はビューティフォー毎度毎度　君への想いが空回りするだけビューティフォーかたやクラスの女子はファッション誌広げて　お買い物計画Uh-oh Uh-oh愛想笑って　ちんぷんかんぷんボタニカルのワンピース？足元はエスパドリーユ？サロペット？ジレ？デニムつなぎはオールインワン気にしなくていいじゃない君の自由さ　レイデー財布のヒモは好きなモノのために焦らなくていいじゃない無理に歳をとらないで思い描いた未来へ君はビューティフォーすでにビューティフォー毎度毎度　情熱のかけ方が少し不器用なだけビューティフォー君はビューティフォーとてもビューティフォーキレイキレイキレイキレイって　鏡見るのは大体　悪い魔法使いよ気づいてビューティフォー君はビューティフォー毎度毎度　君への想いが空回りするだけビューティフォー,
せめてどこか遠く　連れ去ってしまいたい…照らせば　バイパスまさに　わかれ道午前0時のサイドシート突然幕切れどうゆう神経してんだ?ぐうの音も出やしない刺さるような沈黙味気ない時間だけが流れてく喉元　詰まる言葉膝からアクセルを踏むさよならのすぐそばで綺麗になってゆく君はもう二度と触れられない　時の中へ気まぐれにレディオからはスペシャルナンバー二人の愛を呼んだ　あの日のメロディせめてどこか遠く　連れ去ってしまいたい…突き付けられた重荷だ　現実だ気持ちだけでは超えられない壁があるらしい都合のいい口実だむせび泣くタコメーター明日の今ごろはきっと他の誰かと愛や　恋を…考えりゃキリがない戸惑うほどの想いなんだ信じられないくらいに　失いたくない気まぐれにレディオからは　スペシャルナンバー途切れた愛にそっと　寄り添うメロディせめてどこか遠く　連れ去ってしまいたい…さよならのすぐそばで綺麗になってゆく君はもう二度と触れられない　時の中へ気まぐれにレディオからはスペシャルナンバー二人の愛を呼んだ　あの日のメロディいっそコナゴナにして　すべてゼロにしたい…,
呼ばれて　飛び出してジャッジャッジャジャジャーン冴えない夜でも　イッツオーライ何にもいらないよ　集まれ　ワッショイ今から始まる　イッツショータイムブラウザの中で恋しましょう退屈にキック　孤独にパンチ(でも直に会うのは火事の元)大丈夫　とりあえず次の枠で会おうよ　ベイベー上り100Mbpsの君のスーパーヒーロー夜空を飛び越えながらまさに光の速さで　街を通り抜ければそこに広がった君への滑走路　3・2・1で呼ばれて　飛び出してジャッジャッジャジャジャーン大体のことは　イッツオーケイでもマスクを取るのは　ノー！ストップ！クリックひとつで　いざ招待恨みっこはなしよ　恋しましょう涙のBAN　運営にアンパーンチ！(ヘコたれないのがたまに傷)心配ない　とりあえず僕の顔をお食べよ　ベイベー下り100Mbpsの君の救難信号闇夜に飲まれる前に差し伸べられた手のひら　君を救いに行くんだあの日あこがれた正義の味方に　自分を重ねたりして普段はしがない営業マンされどその正体は(とう！)上り100Mbpsの　君のスーパーヒーロー夜空を飛び越えながらまさに光の速さで　街を通り抜ければそこに広がった君への滑走路　3・2・1で呼ばれて　飛び出してジャッジャッジャジャジャーン(もう一回！)今宵も延長枠ジャッジャッジャジャジャーン,
ライドオン！迫る悪に鉄槌を聞こえるだろう　あの子の S.O.S「走れレオ！」「飛び立てイーグル！」とかなんとか言っちゃってるけども　実際痛いのは無理　めんどくさいのはヤダ平気なフリしてマジちびりそうさってちょちょっと待ってよ　ベイベーコレって現実なの！？小さい頃　頭ん中で思い描いたあの主人公に　君もライドオン！(Foo！)　ライドオン！(Yeah！)キズナで合体！世界が君を必要とする時が来たんだ　ヒーローほら二人で確かめよう　もうなんでもできちゃう　このエナジーをアースグランナー　地球を救う準備はどんなだい？新たな夢の時代へ　さあ君の番だぜライドオン！ライドオン！君もそう　ライドオン！ライドオン！ライドオン！ライドオン！君もそう　ライドオン！ライドオン！ライドオン！自由自在ハンドルを握ればそう　戦いのナビゲーション「そこを右！そこ左！」ってなんとかなっちゃってるけども　毎回この声って何？　っていうかそもそも誰？頭の中で急にしゃべらないでどうにかなっちゃうよ　ベイベーコレってどうなってんの！？大人になっても自慢できる物語を見よう見まねでもいい　君もピットイン！(Foo！)　シフトチェンジ！(Yeah！)キズナで変身！世界で一人　君がやらなきゃ誰がやるんだ　ヒーローほらその手で切り開こう　大切な人を守る未来をアースグランナー　地球の危機に迷う暇などないいつもの調子で笑って　さあ顔を上げてよ　ヒーロー顔を上げてよ　ヒーロー(キズナレベル上昇中！　キズナレベル上昇中！)世界が君を必要とする時が来たんだ　ヒーローほら二人で確かめよう　もうなんでもできちゃう　このエナジーをアースグランナー　地球を救う準備はどんなだい？新たな夢の時代へ　(キズナ合体！)いつもの調子で笑って　さあ君の番だぜライドオン！ライドオン！君もそう　ライドオン！ライドオン！ライドオン！ライドオン！君もそう　ライドオン！ライドオン！,
最近全然眠れない最近ろくに食べてない最近まるで気が気じゃない僕が僕じゃないみたいだぜんぶ君のせいだ　僕の日常を返せこいつ馴れ馴れしいな距離感がおかしいな鼻につく態度も　恋愛警報こりゃめでたいや　心が忙しいや目の前はぐるぐるメリーゴーラウンドあーもうじれったいいや認めない　絶対これが「恋」なんて最近全然眠れない最近ろくに食べてない最近まるで気が気じゃない僕が僕じゃないみたいだぜんぶ君のせいだ　僕の日常を返せあらら　わりぃなこりゃかたじけないなたまに見せる優しさが　あーもう鳴り止まないや　心臓がおかしいやもしかしてコレ僕死んじゃうの？ねえ　もう一体これはなんていう病？嘘だ！「恋」なんて案外いい奴なんじゃない？案外スタイルも悪くない案外綺麗かもしれない君が君じゃないみたいだぜんぶ夢のようだ　僕のゲンジツはどこへだんだん惹かれてく君にだんだん僕は惹かれてくだんだん惹かれてくでもなんか腑に落ちないだんだん惹かれてく君にだんだん僕は惹かれてくだんだん惹かれてく Ah……最近全然眠れない最近ろくに食べてない最近まるで気が気じゃない僕が僕じゃないみたいだぜんぶ君のせいだ　僕の日常を返せ案外いい奴なんじゃない？案外スタイルも悪くない案外綺麗かもしれない……なんてこったぜんぶぜんぶ君さ　僕の日常を返せ,
